episode_seed,policy,candidate_id,selected_for_primary,pareto_archive_member,split,pattern_index,mean_loss_rate,fidelity,success_probability
41,random,ae8ce3491be13125,False,True,heldout,7.0,0.03645042384670953,0.42309306372982836,0.8307124517539031
41,random,ae8ce3491be13125,False,True,heldout,8.0,0.039116580994490134,0.4223559624113496,0.8191829956114212
41,random,ae8ce3491be13125,False,True,heldout,9.0,0.033652060825643954,0.42265137677893216,0.8426461702626752
41,random,ae8ce3491be13125,False,True,heldout,10.0,0.03294119482558157,0.42384886465195626,0.846009026957665
41,random,ae8ce3491be13125,False,True,heldout,11.0,0.03569579582592667,0.42262366555144737,0.8338511798900341
41,random,ae8ce3491be13125,False,True,heldout,12.0,0.04256389748383162,0.4222856319622673,0.8045128091900167
41,random,ae8ce3491be13125,False,True,heldout,13.0,0.040635743246597966,0.4216377056679259,0.8128547092812661
41,random,ae8ce3491be13125,False,True,heldout,14.0,0.03710961033988539,0.4218254409087479,0.8274329107662179
41,random,ae8ce3491be13125,False,True,heldout,15.0,0.037711581714574095,0.4219540589143074,0.8257636343383344
41,random,ae8ce3491be13125,False,True,heldout,16.0,0.036296849221896334,0.4224902899986558,0.8315454293484639
41,random,ae8ce3491be13125,False,True,heldout,17.0,0.041649007870792135,0.42272493467057903,0.8084807154269231
41,random,ae8ce3491be13125,False,True,heldout,18.0,0.034061656419770804,0.42377777396674143,0.841077341529311
41,random,ae8ce3491be13125,False,True,heldout,19.0,0.035404504323477165,0.423012376258498,0.8348868039870959
41,random,ae8ce3491be13125,False,True,heldout,20.0,0.03003871266783515,0.4228251630442874,0.8586193729200418
41,random,ae8ce3491be13125,False,True,heldout,21.0,0.04037399558395573,0.42082295775723094,0.8140319781854745
41,random,ae8ce3491be13125,False,True,heldout,22.0,0.0372045346746935,0.42252546242371475,0.8271396308472154
41,random,ae8ce3491be13125,False,True,heldout,23.0,0.03734980812101052,0.4239602347472228,0.8264527069935237
41,random,0e1a80577dd72b36,False,True,train,0.0,0.014366114170968454,0.4210305388273898,0.9575192257557544
41,random,0e1a80577dd72b36,False,True,train,1.0,0.014131032053217897,0.4211150134938992,0.958196119254022
41,random,0e1a80577dd72b36,False,True,train,2.0,0.013303056651609066,0.4211511080339226,0.9606153230149143
41,random,0e1a80577dd72b36,False,True,train,3.0,0.012161813484250434,0.42152454861794914,0.9639551477348625
41,random,0e1a80577dd72b36,False,True,train,4.0,0.009742166644234681,0.42089205722032424,0.9710635339880394
41,random,0e1a80577dd72b36,False,True,train,5.0,0.011419492061781791,0.4213516429963554,0.9661180519902802
41,random,0e1a80577dd72b36,False,True,train,6.0,0.013739365938257135,0.42115809350757366,0.95933434295745
41,random,0e1a80577dd72b36,False,True,train,7.0,0.011218809516106919,0.4211403566613922,0.966715870337031
41,random,0e1a80577dd72b36,False,True,train,8.0,0.009374098616917395,0.42129566361974363,0.9721343309986575
41,random,0e1a80577dd72b36,False,True,train,9.0,0.008965816994802684,0.4208866485468069,0.9733571204254522
41,random,0e1a80577dd72b36,False,True,train,10.0,0.01185296616438544,0.4214886130319084,0.9648587935730666
41,random,0e1a80577dd72b36,False,True,train,11.0,0.012722260136187795,0.4213150230881642,0.9623103212248939
41,random,0e1a80577dd72b36,False,True,train,12.0,0.013945154971467486,0.42101140204236676,0.9587462379692486
41,random,0e1a80577dd72b36,False,True,train,13.0,0.0126080378768049,0.42146225793401265,0.9626474574625401
41,random,0e1a80577dd72b36,False,True,train,14.0,0.011804948318669545,0.421197754939219,0.9649958418794483
41,random,0e1a80577dd72b36,False,True,train,15.0,0.011284353295523956,0.42108451419153037,0.9665203649498912
41,random,0e1a80577dd72b36,False,True,heldout,0.0,0.03062423276046021,0.4202929733386625,0.9109299588771478
41,random,0e1a80577dd72b36,False,True,heldout,1.0,0.03217645453272049,0.42128140172027756,0.9064922702143006
41,random,0e1a80577dd72b36,False,True,heldout,2.0,0.036650322546914596,0.42036707090568404,0.8938912839055305
41,random,0e1a80577dd72b36,False,True,heldout,3.0,0.035964666709627974,0.4204890606040831,0.8956775695206634
41,random,0e1a80577dd72b36,False,True,heldout,4.0,0.035381135688332614,0.4208480786677773,0.8975567754032042
41,random,0e1a80577dd72b36,False,True,heldout,5.0,0.035941688151090036,0.42034056824210686,0.8961154248035638
41,random,0e1a80577dd72b36,False,True,heldout,6.0,0.04559799827167696,0.42045500589361984,0.8693213003759207
41,random,0e1a80577dd72b36,False,True,heldout,7.0,0.03637963719723748,0.4204342087529044,0.8947367593217332
41,random,0e1a80577dd72b36,False,True,heldout,8.0,0.03788966416920125,0.41980369973453524,0.8906180662303462
41,random,0e1a80577dd72b36,False,True,heldout,9.0,0.03188226816752014,0.42044971591490166,0.9073361415815244
41,random,0e1a80577dd72b36,False,True,heldout,10.0,0.030502401285545627,0.4209015634941304,0.9112800407629964
41,random,0e1a80577dd72b36,False,True,heldout,11.0,0.037147182635140774,0.4202454969507984,0.8927094191930696
41,random,0e1a80577dd72b36,False,True,heldout,12.0,0.044636473599429675,0.420492527873752,0.8718772173177022
41,random,0e1a80577dd72b36,False,True,heldout,13.0,0.03758958386890972,0.41976592804941915,0.89156400496853
41,random,0e1a80577dd72b36,False,True,heldout,14.0,0.04228428854072497,0.419908510389566,0.8784624497836592
41,random,0e1a80577dd72b36,False,True,heldout,15.0,0.03766888742486358,0.4200351173925796,0.8913353958148731
41,random,0e1a80577dd72b36,False,True,heldout,16.0,0.04366889965399035,0.4198782837667884,0.87462489675652
41,random,0e1a80577dd72b36,False,True,heldout,17.0,0.0412526720872266,0.4200467009498679,0.8812737571672539
41,random,0e1a80577dd72b36,False,True,heldout,18.0,0.037845510776794745,0.4203656654286119,0.8907163243471778
41,random,0e1a80577dd72b36,False,True,heldout,19.0,0.03667297563045411,0.42124525415750713,0.8939011219892319
41,random,0e1a80577dd72b36,False,True,heldout,20.0,0.027691166093832178,0.4210650369905696,0.9192817011856997
41,random,0e1a80577dd72b36,False,True,heldout,21.0,0.03841995723827258,0.42060811209980603,0.8890248670893405
41,random,0e1a80577dd72b36,False,True,heldout,22.0,0.03348067750378613,0.4203923129770255,0.9027908383294013
41,random,0e1a80577dd72b36,False,True,heldout,23.0,0.04339748528985582,0.4209821868425004,0.8752948619745733
41,greedy,7950850fdf27c76c,False,True,train,0.0,0.013955838376361973,0.4418029289271989,0.9321300562458366
41,greedy,7950850fdf27c76c,False,True,train,1.0,0.013405691629566577,0.4415420286267394,0.9347263327461546
41,greedy,7950850fdf27c76c,False,True,train,2.0,0.012740292755926,0.44160412103624075,0.937896169076461
41,greedy,7950850fdf27c76c,False,True,train,3.0,0.011575104034780983,0.44170366725314986,0.9434316150766106
41,greedy,7950850fdf27c76c,False,True,train,4.0,0.009973562726615056,0.44107338153200004,0.9511028835040001
41,greedy,7950850fdf27c76c,False,True,train,5.0,0.01181680288250842,0.44165163635873717,0.9422822439599884
41,greedy,7950850fdf27c76c,False,True,train,6.0,0.013100261700300445,0.44177038965829313,0.9361717935509202
41,greedy,7950850fdf27c76c,False,True,train,7.0,0.010665942772409528,0.4416339662362301,0.9477774454893353
41,greedy,7950850fdf27c76c,False,True,train,8.0,0.011585609754052078,0.44144476213442146,0.943368033320285
41,greedy,7950850fdf27c76c,False,True,train,9.0,0.011747584909322869,0.44105823272750017,0.942585109754237
41,greedy,7950850fdf27c76c,False,True,train,10.0,0.012409917733643085,0.4415250862008904,0.9394453604530165
41,greedy,7950850fdf27c76c,False,True,train,11.0,0.012899061138736748,0.44175668946131796,0.9371328359990097
41,greedy,7950850fdf27c76c,False,True,train,12.0,0.013172682256854838,0.4415225351017234,0.935843722160979
41,greedy,7950850fdf27c76c,False,True,train,13.0,0.012486256133626123,0.44166670181019896,0.9390952885851757
41,greedy,7950850fdf27c76c,False,True,train,14.0,0.011129194478478153,0.44197249417128065,0.9455635975907704
41,greedy,7950850fdf27c76c,False,True,train,15.0,0.010825731633916959,0.4411916157965391,0.9470172385116902
41,greedy,7950850fdf27c76c,False,True,heldout,0.0,0.029665447606295477,0.43993135812640716,0.8601899353376001
41,greedy,7950850fdf27c76c,False,True,heldout,1.0,0.03476067795657763,0.44240864158286414,0.8377947256577783
41,greedy,7950850fdf27c76c,False,True,heldout,2.0,0.038047761259241544,0.4407088535135382,0.8235710701554766
41,greedy,7950850fdf27c76c,False,True,heldout,3.0,0.035342654159493794,0.44144948411533547,0.8351642076745496
41,greedy,7950850fdf27c76c,False,True,heldout,4.0,0.039291314297501254,0.4418690162817998,0.818323495907785
41,greedy,7950850fdf27c76c,False,True,heldout,5.0,0.034110079036790794,0.44038803960892775,0.840737476376489
41,greedy,7950850fdf27c76c,False,True,heldout,6.0,0.041790953685803364,0.441295554364695,0.8076325008165062
41,greedy,7950850fdf27c76c,False,True,heldout,7.0,0.03645042384670953,0.44119545705493696,0.8305606052786654
41,greedy,7950850fdf27c76c,False,True,heldout,8.0,0.039116580994490134,0.4407905240364786,0.8191691378748465
41,greedy,7950850fdf27c76c,False,True,heldout,9.0,0.033652060825643954,0.440429740552164,0.8427414083330502
41,greedy,7950850fdf27c76c,False,True,heldout,10.0,0.03294119482558157,0.4418460240696866,0.8458904286474503
41,greedy,7950850fdf27c76c,False,True,heldout,11.0,0.03569579582592667,0.4412228474014896,0.8338083813703177
41,greedy,7950850fdf27c76c,False,True,heldout,12.0,0.04256389748383162,0.44059281032426734,0.8044893454901751
41,greedy,7950850fdf27c76c,False,True,heldout,13.0,0.040635743246597966,0.44018562911533404,0.8127753906927343
41,greedy,7950850fdf27c76c,False,True,heldout,14.0,0.03710961033988539,0.4400985643706536,0.8274685631121592
41,greedy,7950850fdf27c76c,False,True,heldout,15.0,0.037711581714574095,0.4409216817238776,0.8254079411224561
41,greedy,7950850fdf27c76c,False,True,heldout,16.0,0.036296849221896334,0.4403620166996253,0.8312420998912418
41,greedy,7950850fdf27c76c,False,True,heldout,17.0,0.041649007870792135,0.4404803657333082,0.8084063502811409
41,greedy,7950850fdf27c76c,False,True,heldout,18.0,0.034061656419770804,0.4405377938371266,0.841097405246761
41,greedy,7950850fdf27c76c,False,True,heldout,19.0,0.035404504323477165,0.4403437396894557,0.8349122858142466
41,greedy,7950850fdf27c76c,False,True,heldout,20.0,0.03003871266783515,0.4412581569269799,0.8585722404611904
41,greedy,7950850fdf27c76c,False,True,heldout,21.0,0.04037399558395573,0.43941119989423827,0.8139150929109444
41,greedy,7950850fdf27c76c,False,True,heldout,22.0,0.0372045346746935,0.4403773965819972,0.827128976726184
41,greedy,7950850fdf27c76c,False,True,heldout,23.0,0.03734980812101052,0.441852608976455,0.8264673628173946
41,greedy,6ca07a25fb465c60,False,True,train,0.0,0.013248949084841526,0.10401433487836063,0.948040342387348
41,greedy,6ca07a25fb465c60,False,True,train,1.0,0.014444449061437315,0.10423528127271203,0.943452942601241
41,greedy,6ca07a25fb465c60,False,True,train,2.0,0.013267039342350398,0.1038124783181173,0.9479760398489432
41,greedy,6ca07a25fb465c60,False,True,train,3.0,0.012455087458081247,0.10420533022229866,0.9510939792296518
41,greedy,6ca07a25fb465c60,False,True,train,4.0,0.010801423059050078,0.10333418696909431,0.9574896321593469
41,greedy,6ca07a25fb465c60,False,True,train,5.0,0.011758323647281974,0.10347251623429758,0.953778843411611
41,greedy,6ca07a25fb465c60,False,True,train,6.0,0.01369696147430268,0.10365264002541365,0.9463134130016542
41,greedy,6ca07a25fb465c60,False,True,train,7.0,0.010365188479850664,0.10386262724209287,0.9591646516620946
41,greedy,6ca07a25fb465c60,False,True,train,8.0,0.010614906291858506,0.1037882682552009,0.9581906636039071
41,greedy,6ca07a25fb465c60,False,True,train,9.0,0.011305124511059196,0.10331068420341225,0.9555132812284569
41,greedy,6ca07a25fb465c60,False,True,train,10.0,0.013004079691658637,0.10395901503722595,0.9489679103123824
41,greedy,6ca07a25fb465c60,False,True,train,11.0,0.013648777457159488,0.1037471680276431,0.9465000717572527
41,greedy,6ca07a25fb465c60,False,True,train,12.0,0.013090203444436016,0.10384733179107938,0.9486537605253893
41,greedy,6ca07a25fb465c60,False,True,train,13.0,0.013014985841353898,0.1042543280386198,0.9489374665763938
41,greedy,6ca07a25fb465c60,False,True,train,14.0,0.011630963594313929,0.10420614142814132,0.9542722869870317
41,greedy,6ca07a25fb465c60,False,True,train,15.0,0.011269385441699151,0.10384800156350482,0.9556657342036281
41,greedy,6ca07a25fb465c60,False,True,heldout,0.0,0.029742261817754852,0.10265912810749235,0.8862515777735267
41,greedy,6ca07a25fb465c60,False,True,heldout,1.0,0.03515856743344635,0.10321066028058093,0.8664939508469962
41,greedy,6ca07a25fb465c60,False,True,heldout,2.0,0.03738831675192349,0.10266188623312521,0.8584926385630609
41,greedy,6ca07a25fb465c60,False,True,heldout,3.0,0.03535300054679113,0.1032104807980246,0.865694237617221
41,greedy,6ca07a25fb465c60,False,True,heldout,4.0,0.03836427253189231,0.10440386456302175,0.8550975655882662
41,greedy,6ca07a25fb465c60,False,True,heldout,5.0,0.03532354555451733,0.1015484284931056,0.8661730679731204
41,greedy,6ca07a25fb465c60,False,True,heldout,6.0,0.040923539079238055,0.1047002414830176,0.8459264726294232
41,greedy,6ca07a25fb465c60,False,True,heldout,7.0,0.034688105443416016,0.10405284772422926,0.8683186370280849
41,greedy,6ca07a25fb465c60,False,True,heldout,8.0,0.04066794481975444,0.10332961333555234,0.847037056282326
41,greedy,6ca07a25fb465c60,False,True,heldout,9.0,0.033160762764812904,0.10254697101846307,0.8738430644726802
41,greedy,6ca07a25fb465c60,False,True,heldout,10.0,0.03204931384219533,0.10509080133401943,0.8778445375706138
41,greedy,6ca07a25fb465c60,False,True,heldout,11.0,0.03732457358900784,0.10309917270942663,0.858881757089874
41,greedy,6ca07a25fb465c60,False,True,heldout,12.0,0.04438961846315628,0.10309157925702318,0.8338797588483052
41,greedy,6ca07a25fb465c60,False,True,heldout,13.0,0.03879406003271548,0.1018892439909974,0.8537976169873935
41,greedy,6ca07a25fb465c60,False,True,heldout,14.0,0.04161464447828729,0.10164923805187281,0.843635051413189
41,greedy,6ca07a25fb465c60,False,True,heldout,15.0,0.036528283919730745,0.10343273448427807,0.8619188426841896
41,greedy,6ca07a25fb465c60,False,True,heldout,16.0,0.04097090003484459,0.10452239235767419,0.8460749361371083
41,greedy,6ca07a25fb465c60,False,True,heldout,17.0,0.04334289449699349,0.10448637506195294,0.8376097884659891
41,greedy,6ca07a25fb465c60,False,True,heldout,18.0,0.036871221982112845,0.10487898524567964,0.8606190480063985
41,greedy,6ca07a25fb465c60,False,True,heldout,19.0,0.03387446892459539,0.10501322362672577,0.8710749789507497
41,greedy,6ca07a25fb465c60,False,True,heldout,20.0,0.03180603918407203,0.10269014017236937,0.8787396957803831
41,greedy,6ca07a25fb465c60,False,True,heldout,21.0,0.03987763835897118,0.10173006456407355,0.8497389866070882
41,greedy,6ca07a25fb465c60,False,True,heldout,22.0,0.03822886236074441,0.10236620837121987,0.855468817084219
41,greedy,6ca07a25fb465c60,False,True,heldout,23.0,0.0414248138621697,0.10348311214975515,0.8442502459020931
41,greedy,2cb4b000913bc260,False,True,train,0.0,0.013248949084841526,0.08064215595634093,0.948042130770961
41,greedy,2cb4b000913bc260,False,True,train,1.0,0.014444449061437315,0.08088350115070994,0.9434526515507808
41,greedy,2cb4b000913bc260,False,True,train,2.0,0.013267039342350398,0.08053636919966924,0.9479769745593958
41,greedy,2cb4b000913bc260,False,True,train,3.0,0.012455087458081247,0.08061406876726901,0.9510933437764704
41,greedy,2cb4b000913bc260,False,True,train,4.0,0.010801423059050078,0.07987397089127089,0.9574915562163286
41,greedy,2cb4b000913bc260,False,True,train,5.0,0.011758323647281974,0.08009849016683593,0.9537806657669263
41,greedy,2cb4b000913bc260,False,True,train,6.0,0.01369696147430268,0.08035971000281526,0.9463118831883695
41,greedy,2cb4b000913bc260,False,True,train,7.0,0.010365188479850664,0.08059576663943316,0.9591647779870264
41,greedy,2cb4b000913bc260,False,True,train,8.0,0.010614906291858506,0.08060137303349249,0.9581895717830071
41,greedy,2cb4b000913bc260,False,True,train,9.0,0.011305124511059196,0.08011586237666281,0.9555127113723616
41,greedy,2cb4b000913bc260,False,True,train,10.0,0.013004079691658637,0.08065849646005505,0.9489640273976385
41,greedy,2cb4b000913bc260,False,True,train,11.0,0.013648777457159488,0.08042366139044081,0.946503844221296
41,greedy,2cb4b000913bc260,False,True,train,12.0,0.013090203444436016,0.08062448236585111,0.9486554771519871
41,greedy,2cb4b000913bc260,False,True,train,13.0,0.013014985841353898,0.08092192025532674,0.9489377415826363
41,greedy,2cb4b000913bc260,False,True,train,14.0,0.011630963594313929,0.08103125269726985,0.9542710321101482
41,greedy,2cb4b000913bc260,False,True,train,15.0,0.011269385441699151,0.08048057264864104,0.9556665434147747
41,greedy,2cb4b000913bc260,False,True,heldout,0.0,0.029742261817754852,0.07930013959659997,0.8862692229818661
41,greedy,2cb4b000913bc260,False,True,heldout,1.0,0.03515856743344635,0.08035884868301056,0.8665423841562934
41,greedy,2cb4b000913bc260,False,True,heldout,2.0,0.03738831675192349,0.07958230501509753,0.8585118161270083
41,greedy,2cb4b000913bc260,False,True,heldout,3.0,0.03535300054679113,0.08005221812380343,0.8658056812159011
41,greedy,2cb4b000913bc260,False,True,heldout,4.0,0.03836427253189231,0.08074073036770413,0.8551424909427983
41,greedy,2cb4b000913bc260,False,True,heldout,5.0,0.03532354555451733,0.07782413534871918,0.8663304147611232
41,greedy,2cb4b000913bc260,False,True,heldout,6.0,0.040923539079238055,0.08104541699058355,0.8459399243916303
41,greedy,2cb4b000913bc260,False,True,heldout,7.0,0.034688105443416016,0.08133603847634542,0.8683633694777779
41,greedy,2cb4b000913bc260,False,True,heldout,8.0,0.04066794481975444,0.08013948395016608,0.8470630400158858
41,greedy,2cb4b000913bc260,False,True,heldout,9.0,0.033160762764812904,0.0801610343771604,0.8737847558971717
41,greedy,2cb4b000913bc260,False,True,heldout,10.0,0.03204931384219533,0.08166719337808202,0.8778461610387107
41,greedy,2cb4b000913bc260,False,True,heldout,11.0,0.03732457358900784,0.07946963011196308,0.8589193620200167
41,greedy,2cb4b000913bc260,False,True,heldout,12.0,0.04438961846315628,0.07997019979530487,0.8338794916222895
41,greedy,2cb4b000913bc260,False,True,heldout,13.0,0.03879406003271548,0.07867210710127681,0.853874293534455
41,greedy,2cb4b000913bc260,False,True,heldout,14.0,0.04161464447828729,0.07845498184105083,0.843646884673154
41,greedy,2cb4b000913bc260,False,True,heldout,15.0,0.036528283919730745,0.07979835468795564,0.8620294690676853
41,greedy,2cb4b000913bc260,False,True,heldout,16.0,0.04097090003484459,0.08111962580973799,0.8461554063202903
41,greedy,2cb4b000913bc260,False,True,heldout,17.0,0.04334289449699349,0.08064837751914769,0.8376200156656225
41,greedy,2cb4b000913bc260,False,True,heldout,18.0,0.036871221982112845,0.08132934504998172,0.8606469607090472
41,greedy,2cb4b000913bc260,False,True,heldout,19.0,0.03387446892459539,0.08085544136374538,0.8710744047962775
41,greedy,2cb4b000913bc260,False,True,heldout,20.0,0.03180603918407203,0.0795280425213214,0.8788576789938525
41,greedy,2cb4b000913bc260,False,True,heldout,21.0,0.03987763835897118,0.0788716039961136,0.8497674619962303
41,greedy,2cb4b000913bc260,False,True,heldout,22.0,0.03822886236074441,0.08019873459717541,0.8554805645275999
41,greedy,2cb4b000913bc260,False,True,heldout,23.0,0.0414248138621697,0.080659054596076,0.8442523778596751
41,greedy,4392b1f69b60f04c,False,True,train,0.0,0.013955838376361973,0.6906390001672624,0.9321337727078332
41,greedy,4392b1f69b60f04c,False,True,train,1.0,0.013405691629566577,0.6908201669253272,0.9347240847273318
41,greedy,4392b1f69b60f04c,False,True,train,2.0,0.012740292755926,0.6905299414436815,0.9378976605436715
41,greedy,4392b1f69b60f04c,False,True,train,3.0,0.011575104034780983,0.6909311468611872,0.9434326032214209
41,greedy,4392b1f69b60f04c,False,True,train,4.0,0.009973562726615056,0.6903369820176708,0.9510929207518222
41,greedy,4392b1f69b60f04c,False,True,train,5.0,0.01181680288250842,0.6908697071311704,0.9422870744683163
41,greedy,4392b1f69b60f04c,False,True,train,6.0,0.013100261700300445,0.6907414674579504,0.9361749599306696
41,greedy,4392b1f69b60f04c,False,True,train,7.0,0.010665942772409528,0.6907549046649919,0.9477745907751167
41,greedy,4392b1f69b60f04c,False,True,train,8.0,0.011585609754052078,0.6906669437963342,0.9433702172813567
41,greedy,4392b1f69b60f04c,False,True,train,9.0,0.011747584909322869,0.690561935942955,0.9425850050706452
41,greedy,4392b1f69b60f04c,False,True,train,10.0,0.012409917733643085,0.6907242675199389,0.9394440181939303
41,greedy,4392b1f69b60f04c,False,True,train,11.0,0.012899061138736748,0.6906471458642175,0.9371283795553674
41,greedy,4392b1f69b60f04c,False,True,train,12.0,0.013172682256854838,0.6905404540431335,0.9358380994975752
41,greedy,4392b1f69b60f04c,False,True,train,13.0,0.012486256133626123,0.6908325984137115,0.9390937988671089
41,greedy,4392b1f69b60f04c,False,True,train,14.0,0.011129194478478153,0.6909431594657987,0.9455645050745536
41,greedy,4392b1f69b60f04c,False,True,train,15.0,0.010825731633916959,0.6904725837033664,0.9470216955546107
41,greedy,4392b1f69b60f04c,False,True,heldout,0.0,0.029665447606295477,0.6893943936218946,0.8602564002578865
41,greedy,4392b1f69b60f04c,False,True,heldout,1.0,0.03476067795657763,0.6902193719676746,0.8378135286619857
41,greedy,4392b1f69b60f04c,False,True,heldout,2.0,0.038047761259241544,0.6891412803224856,0.8236217488974027
41,greedy,4392b1f69b60f04c,False,True,heldout,3.0,0.035342654159493794,0.6889541477894152,0.8352775551430662
41,greedy,4392b1f69b60f04c,False,True,heldout,4.0,0.039291314297501254,0.6899372466767821,0.818387128911065
41,greedy,4392b1f69b60f04c,False,True,heldout,5.0,0.034110079036790794,0.6890714653379679,0.8407549885431791
41,greedy,4392b1f69b60f04c,False,True,heldout,6.0,0.041790953685803364,0.6896463646127983,0.8077255551347078
41,greedy,4392b1f69b60f04c,False,True,heldout,7.0,0.03645042384670953,0.6892430519926551,0.8306821556765951
41,greedy,4392b1f69b60f04c,False,True,heldout,8.0,0.039116580994490134,0.6891630314804754,0.8191525074485089
41,greedy,4392b1f69b60f04c,False,True,heldout,9.0,0.033652060825643954,0.6891781223427643,0.8426823564633517
41,greedy,4392b1f69b60f04c,False,True,heldout,10.0,0.03294119482558157,0.6901030068596008,0.8459945007686769
41,greedy,4392b1f69b60f04c,False,True,heldout,11.0,0.03569579582592667,0.6897728771895416,0.8338273612229006
41,greedy,4392b1f69b60f04c,False,True,heldout,12.0,0.04256389748383162,0.6899026646278988,0.804503749461955
41,greedy,4392b1f69b60f04c,False,True,heldout,13.0,0.040635743246597966,0.6888936812690346,0.8128150141536533
41,greedy,4392b1f69b60f04c,False,True,heldout,14.0,0.03710961033988539,0.6899602989607999,0.8274010090332311
41,greedy,4392b1f69b60f04c,False,True,heldout,15.0,0.037711581714574095,0.6883779051453537,0.8256881960894493
41,greedy,4392b1f69b60f04c,False,True,heldout,16.0,0.036296849221896334,0.6884514105748694,0.8314558182654748
41,greedy,4392b1f69b60f04c,False,True,heldout,17.0,0.041649007870792135,0.6892957417368808,0.8084648570606215
41,greedy,4392b1f69b60f04c,False,True,heldout,18.0,0.034061656419770804,0.6903282082238742,0.8410328467674362
41,greedy,4392b1f69b60f04c,False,True,heldout,19.0,0.035404504323477165,0.6902992962639923,0.8348867008927006
41,greedy,4392b1f69b60f04c,False,True,heldout,20.0,0.03003871266783515,0.6896619515503508,0.8585933124854608
41,greedy,4392b1f69b60f04c,False,True,heldout,21.0,0.04037399558395573,0.6877427405097527,0.8140213382305126
41,greedy,4392b1f69b60f04c,False,True,heldout,22.0,0.0372045346746935,0.6888962342856596,0.8271705113224663
41,greedy,4392b1f69b60f04c,False,True,heldout,23.0,0.03734980812101052,0.6908423346872244,0.8264483416478221
41,greedy,348d4a0003a57e15,False,True,train,0.0,0.013955838376361973,0.791626750289991,0.9321306735605615
41,greedy,348d4a0003a57e15,False,True,train,1.0,0.013405691629566577,0.7918881333699633,0.9347273426664393
41,greedy,348d4a0003a57e15,False,True,train,2.0,0.012740292755926,0.7916623820450681,0.937896519420474
41,greedy,348d4a0003a57e15,False,True,train,3.0,0.011575104034780983,0.7921068736411344,0.9434310023825954
41,greedy,348d4a0003a57e15,False,True,train,4.0,0.009973562726615056,0.7916709084780229,0.9510972123275419
41,greedy,348d4a0003a57e15,False,True,train,5.0,0.01181680288250842,0.792249170873226,0.942284890911679
41,greedy,348d4a0003a57e15,False,True,train,6.0,0.013100261700300445,0.7919159412257578,0.9361732141871537
41,greedy,348d4a0003a57e15,False,True,train,7.0,0.010665942772409528,0.7920446792244167,0.9477740812711878
41,greedy,348d4a0003a57e15,False,True,train,8.0,0.011585609754052078,0.7917455131451002,0.9433681034025004
41,greedy,348d4a0003a57e15,False,True,train,9.0,0.011747584909322869,0.7918693839435825,0.9425862903856985
41,greedy,348d4a0003a57e15,False,True,train,10.0,0.012409917733643085,0.7920159386612293,0.93944352653257
41,greedy,348d4a0003a57e15,False,True,train,11.0,0.012899061138736748,0.791836350837138,0.937130499672425
41,greedy,348d4a0003a57e15,False,True,train,12.0,0.013172682256854838,0.7916917147900628,0.9358392662676738
41,greedy,348d4a0003a57e15,False,True,train,13.0,0.012486256133626123,0.7919172156309422,0.9390958100227191
41,greedy,348d4a0003a57e15,False,True,train,14.0,0.011129194478478153,0.7919059492162613,0.9455640282969482
41,greedy,348d4a0003a57e15,False,True,train,15.0,0.010825731633916959,0.7917130271753133,0.9470188584567939
41,greedy,348d4a0003a57e15,False,True,heldout,0.0,0.029665447606295477,0.790625771632919,0.8602347809319463
41,greedy,348d4a0003a57e15,False,True,heldout,1.0,0.03476067795657763,0.7913291622181247,0.8378004065348245
41,greedy,348d4a0003a57e15,False,True,heldout,2.0,0.038047761259241544,0.7906205131239507,0.8235930436829872
41,greedy,348d4a0003a57e15,False,True,heldout,3.0,0.035342654159493794,0.7899387555244836,0.8351980058129422
41,greedy,348d4a0003a57e15,False,True,heldout,4.0,0.039291314297501254,0.7906137460313756,0.8183397088714399
41,greedy,348d4a0003a57e15,False,True,heldout,5.0,0.034110079036790794,0.7905428044571965,0.8406722493339447
41,greedy,348d4a0003a57e15,False,True,heldout,6.0,0.041790953685803364,0.7905193565574136,0.807665349932432
41,greedy,348d4a0003a57e15,False,True,heldout,7.0,0.03645042384670953,0.7898259374037964,0.8305899389311922
41,greedy,348d4a0003a57e15,False,True,heldout,8.0,0.039116580994490134,0.7899176380120241,0.8191618320372589
41,greedy,348d4a0003a57e15,False,True,heldout,9.0,0.033652060825643954,0.7904927259998948,0.8427821575923897
41,greedy,348d4a0003a57e15,False,True,heldout,10.0,0.03294119482558157,0.7902372026700367,0.8459084920358155
41,greedy,348d4a0003a57e15,False,True,heldout,11.0,0.03569579582592667,0.7909596436877405,0.8338015944546426
41,greedy,348d4a0003a57e15,False,True,heldout,12.0,0.04256389748383162,0.7911817797083232,0.8044973247997411
41,greedy,348d4a0003a57e15,False,True,heldout,13.0,0.040635743246597966,0.7901286629013815,0.8127591984608928
41,greedy,348d4a0003a57e15,False,True,heldout,14.0,0.03710961033988539,0.7915335241058741,0.8274418625716673
41,greedy,348d4a0003a57e15,False,True,heldout,15.0,0.037711581714574095,0.7887091942658843,0.8254384296914916
41,greedy,348d4a0003a57e15,False,True,heldout,16.0,0.036296849221896334,0.7888607721278214,0.8312784900831403
41,greedy,348d4a0003a57e15,False,True,heldout,17.0,0.041649007870792135,0.7901391062015407,0.8084205215201725
41,greedy,348d4a0003a57e15,False,True,heldout,18.0,0.034061656419770804,0.7906597843756963,0.8411050110782585
41,greedy,348d4a0003a57e15,False,True,heldout,19.0,0.035404504323477165,0.7915106979052479,0.8349225324242745
